code,direct,opentime,openprice,closetime,closeprice,qty,profit,maxprofit,maxloss,totalprofit,entertag,exittag,openbarno,closebarno
SSE.ETF.510300,LONG,201804101410,3887.2,201804101415,3889.6,1,2.4,6.6,-4.2,-12.8,enterlong,exitlong,3061,3062
SSE.ETF.510300,LONG,201804101420,3899.2,201804101430,3899.2,1,0,3.2,-3.6,-12.8,enterlong,exitlong,3063,3065
SSE.ETF.510300,LONG,201804101435,3906.6,201804101450,3911.2,1,4.6,9.8,-3.4,-8.2,enterlong,exitlong,3066,3069
SSE.ETF.510300,LONG,201804101455,3917.6,201804111100,3931.6,1,14,29.6,-0.2,5.8,enterlong,exitlong,3070,3089
SSE.ETF.510300,LONG,201804111115,3942.6,201804111125,3942.4,1,-0.2,6.4,-2,5.6,enterlong,exitlong,3092,3094
SSE.ETF.510300,LONG,201804111130,3949.6,201804111310,3949.6,1,0,4.4,-2.8,5.6,enterlong,exitlong,3095,3097
SSE.ETF.510300,LONG,201804111315,3953.4,201804111320,3946.4,1,-7,0.6,-7.2,-1.4,enterlong,exitlong,3098,3099
SSE.ETF.510300,SHORT,201804111325,3939.6,201804111330,3943.8,1,-4.2,0.4,-5.4,-5.6,entershort,exitshort,3100,3101
SSE.ETF.510300,SHORT,201804111335,3943.2,201804111340,3948.8,1,-5.6,1,-7.8,-11.2,entershort,exitshort,3102,3103
SSE.ETF.510300,SHORT,201804111345,3948,201804111405,3938,1,10,12.2,-3,-1.2,entershort,exitshort,3104,3108
SSE.ETF.510300,LONG,201804111410,3941,201804111415,3941.8,1,0.8,2.8,-4.6,-0.4,enterlong,exitlong,3109,3110
SSE.ETF.510300,SHORT,201804111420,3930.8,201804111425,3932,1,-1.2,1.6,-4.6,-1.6,entershort,exitshort,3111,3112
SSE.ETF.510300,SHORT,201804111430,3928.8,201804111435,3929,1,-0.2,2.6,-2.8,-1.8,entershort,exitshort,3113,3114
SSE.ETF.510300,LONG,201804111440,3936.8,201804111445,3935,1,-1.8,0.8,-3.4,-3.6,enterlong,exitlong,3115,3116
SSE.ETF.510300,SHORT,201804111450,3926.6,201804111455,3933.8,1,-7.2,0.8,-7.2,-10.8,entershort,exitshort,3117,3118
SSE.ETF.510300,SHORT,201804111500,3932.4,201804121000,3924.8,1,7.6,11.8,-9.6,-3.2,entershort,exitshort,3119,3125
SSE.ETF.510300,LONG,201804121005,3927.6,201804121010,3921.2,1,-6.4,1.2,-5.8,-9.6,enterlong,exitlong,3126,3127
SSE.ETF.510300,LONG,201804121015,3921,201804121025,3918,1,-3,4.2,-4.2,-12.6,enterlong,exitlong,3128,3130
SSE.ETF.510300,LONG,201804121030,3920.4,201804121045,3926.4,1,6,10.6,-0.6,-6.6,enterlong,exitlong,3131,3134
SSE.ETF.510300,SHORT,201804121050,3920.4,201804121055,3919.4,1,1,2.4,-3.2,-5.6,entershort,exitshort,3135,3136
SSE.ETF.510300,LONG,201804121100,3912.6,201804121125,3914.6,1,2,8.4,-2,-3.6,enterlong,exitlong,3137,3142
SSE.ETF.510300,SHORT,201804121130,3912,201804121315,3914.8,1,-2.8,2.4,-4.8,-6.4,entershort,exitshort,3143,3146
SSE.ETF.510300,SHORT,201804121320,3912.4,201804121330,3914.8,1,-2.4,2.2,-5.4,-8.8,entershort,exitshort,3147,3149
SSE.ETF.510300,SHORT,201804121340,3916.2,201804121345,3921.4,1,-5.2,3.2,-6.2,-14,entershort,exitshort,3151,3152
SSE.ETF.510300,LONG,201804121350,3923,201804121355,3918,1,-5,0,-5.6,-19,enterlong,exitlong,3153,3154
SSE.ETF.510300,SHORT,201804121400,3911,201804121415,3898.8,1,12.2,19.2,-1,-6.8,entershort,exitshort,3155,3158
SSE.ETF.510300,LONG,201804121425,3899.2,201804121430,3896.6,1,-2.6,0.8,-3.8,-9.4,enterlong,exitlong,3160,3161
SSE.ETF.510300,SHORT,201804121440,3896,201804121445,3893.2,1,2.8,3,-6.4,-6.6,entershort,exitshort,3163,3164
SSE.ETF.510300,LONG,201804121450,3892.4,201804121455,3893.8,1,1.4,4.6,-4.8,-5.2,enterlong,exitlong,3165,3166
SSE.ETF.510300,LONG,201804130940,3923.4,201804130945,3917.6,1,-5.8,0.6,-7.4,-11,enterlong,exitlong,3169,3170
SSE.ETF.510300,SHORT,201804130950,3916.2,201804131000,3914.2,1,2,5.4,-1,-9,entershort,exitshort,3171,3173
SSE.ETF.510300,SHORT,201804131005,3911,201804131010,3914.4,1,-3.4,2.2,-4.8,-12.4,entershort,exitshort,3174,3175
SSE.ETF.510300,SHORT,201804131020,3907,201804131030,3904,1,3,4.2,-2.2,-9.4,entershort,exitshort,3177,3179
SSE.ETF.510300,SHORT,201804131035,3900,201804131050,3897,1,3,6.4,0,-6.4,entershort,exitshort,3180,3183
SSE.ETF.510300,SHORT,201804131055,3892.4,201804131105,3891,1,1.4,6.4,-3.4,-5,entershort,exitshort,3184,3186
SSE.ETF.510300,LONG,201804131110,3892.4,201804131115,3883.8,1,-8.6,1,-9.4,-13.6,enterlong,exitlong,3187,3188
SSE.ETF.510300,SHORT,201804131125,3879,201804131315,3886.8,1,-7.8,8.8,-9.4,-21.4,entershort,exitshort,3190,3194
SSE.ETF.510300,LONG,201804131340,3888.2,201804131350,3892,1,3.8,9.8,-0.6,-17.6,enterlong,exitlong,3199,3201
SSE.ETF.510300,SHORT,201804131355,3884.8,201804131410,3879.6,1,5.2,8.8,-2.4,-12.4,entershort,exitshort,3202,3205
SSE.ETF.510300,LONG,201804131420,3880.4,201804131425,3872.8,1,-7.6,1.2,-7.8,-20,enterlong,exitlong,3207,3208
SSE.ETF.510300,SHORT,201804131430,3866.8,201804131435,3858.8,1,8,8.8,-5,-12,entershort,exitshort,3209,3210
SSE.ETF.510300,LONG,201804131440,3855.6,201804131500,3862.4,1,6.8,13.6,-2.4,-5.2,enterlong,exitlong,3211,3215
SSE.ETF.510300,LONG,201804160940,3865,201804160945,3849.8,1,-15.2,3.6,-15.8,-20.4,enterlong,exitlong,3217,3218
SSE.ETF.510300,LONG,201804160955,3847.6,201804161005,3841.8,1,-5.8,4.6,-8.2,-26.2,enterlong,exitlong,3220,3222
SSE.ETF.510300,LONG,201804161010,3846.8,201804161020,3838.8,1,-8,4.8,-9,-34.2,enterlong,exitlong,3223,3225
SSE.ETF.510300,SHORT,201804161050,3834.6,201804161315,3807.2,1,27.4,42.2,-0.6,-6.8,entershort,exitshort,3231,3242
SSE.ETF.510300,SHORT,201804161340,3792,201804161345,3795.2,1,-3.2,2.8,-8.4,-10,entershort,exitshort,3247,3248
SSE.ETF.510300,LONG,201804161405,3802,201804161415,3794,1,-8,2.8,-8.2,-18,enterlong,exitlong,3252,3254
SSE.ETF.510300,LONG,201804161420,3802.4,201804161435,3788.8,1,-13.6,0.8,-15.4,-31.6,enterlong,exitlong,3255,3258
SSE.ETF.510300,LONG,201804161440,3799,201804161450,3793.8,1,-5.2,2.8,-5.6,-36.8,enterlong,exitlong,3259,3261
SSE.ETF.510300,LONG,201804161455,3801.6,201804170935,3808,1,6.4,0.4,-6.4,-30.4,enterlong,exitlong,3262,3264
SSE.ETF.510300,LONG,201804170940,3816,201804170945,3808,1,-8,1,-10.8,-38.4,enterlong,exitlong,3265,3266
SSE.ETF.510300,SHORT,201804170950,3798,201804171000,3793.2,1,4.8,10.8,-1.4,-33.6,entershort,exitshort,3267,3269
SSE.ETF.510300,SHORT,201804171005,3784,201804171010,3786,1,-2,5.8,-3.4,-35.6,entershort,exitshort,3270,3271
SSE.ETF.510300,LONG,201804171015,3803,201804171025,3806.4,1,3.4,13.8,-2.8,-32.2,enterlong,exitlong,3272,3274
SSE.ETF.510300,SHORT,201804171030,3804.4,201804171045,3804.4,1,-0,9.4,-3.6,-32.2,entershort,exitshort,3275,3278
SSE.ETF.510300,LONG,201804171050,3803,201804171105,3797.4,1,-5.6,9.4,-7.8,-37.8,enterlong,exitlong,3279,3282
SSE.ETF.510300,SHORT,201804171110,3793.4,201804171125,3794.8,1,-1.4,7.8,-2.6,-39.2,entershort,exitshort,3283,3286
SSE.ETF.510300,SHORT,201804171130,3784.4,201804171305,3789.2,1,-4.8,1.8,-6.4,-44,entershort,exitshort,3287,3288
SSE.ETF.510300,SHORT,201804171310,3786.6,201804171350,3776.6,1,10,26.6,-1.8,-34,entershort,exitshort,3289,3297
SSE.ETF.510300,LONG,201804171355,3775,201804171400,3767.2,1,-7.8,2.4,-8.4,-41.8,enterlong,exitlong,3298,3299
SSE.ETF.510300,LONG,201804171405,3774,201804171415,3779.8,1,5.8,11.8,-1.2,-36,enterlong,exitlong,3300,3302
SSE.ETF.510300,LONG,201804171420,3785.6,201804171425,3773.2,1,-12.4,0.2,-13,-48.4,enterlong,exitlong,3303,3304
SSE.ETF.510300,LONG,201804171430,3773,201804171435,3762.6,1,-10.4,0.8,-10.2,-58.8,enterlong,exitlong,3305,3306
SSE.ETF.510300,LONG,201804171440,3755.6,201804171445,3750.6,1,-5,0,-8,-63.8,enterlong,exitlong,3307,3308
SSE.ETF.510300,SHORT,201804171450,3747.6,201804180935,3779.8,1,-32.2,16,-0.8,-96,entershort,exitshort,3309,3312
SSE.ETF.510300,SHORT,201804180940,3770.4,201804180950,3763,1,7.4,12,-2.8,-88.6,entershort,exitshort,3313,3315
SSE.ETF.510300,SHORT,201804180955,3745.8,201804181010,3767.2,1,-21.4,9.2,-25.2,-110,entershort,exitshort,3316,3319
SSE.ETF.510300,SHORT,201804181015,3758.2,201804181025,3747.6,1,10.6,13,-2.2,-99.4,entershort,exitshort,3320,3322
SSE.ETF.510300,SHORT,201804181030,3743.6,201804181055,3725.6,1,18,33.6,-3.8,-81.4,entershort,exitshort,3323,3328
SSE.ETF.510300,SHORT,201804181100,3718.2,201804181105,3732,1,-13.8,2.4,-15.8,-95.2,entershort,exitshort,3329,3330
SSE.ETF.510300,LONG,201804181305,3732.2,201804181310,3724.4,1,-7.8,3.6,-8.6,-103,enterlong,exitlong,3336,3337
SSE.ETF.510300,LONG,201804181315,3732.4,201804181345,3757,1,24.6,30.4,-3.6,-78.4,enterlong,exitlong,3338,3344
SSE.ETF.510300,LONG,201804181350,3773,201804181355,3765.8,1,-7.2,1,-8.4,-85.6,enterlong,exitlong,3345,3346
SSE.ETF.510300,LONG,201804181405,3765.2,201804181420,3763,1,-2.2,12.2,-3,-87.8,enterlong,exitlong,3348,3351
SSE.ETF.510300,LONG,201804181430,3770.6,201804181435,3772,1,1.4,1.2,-6.8,-86.4,enterlong,exitlong,3353,3354
SSE.ETF.510300,SHORT,201804190935,3748.8,201804190940,3765.6,1,-16.8,0,-18.2,-103.2,entershort,exitshort,3360,3361
SSE.ETF.510300,LONG,201804190955,3785.2,201804191000,3786,1,0.8,1.8,-7.8,-102.4,enterlong,exitlong,3364,3365
SSE.ETF.510300,LONG,201804191005,3797,201804191020,3787.6,1,-9.4,3.6,-9,-111.8,enterlong,exitlong,3366,3369
SSE.ETF.510300,LONG,201804191025,3792.6,201804191105,3798.2,1,5.6,15,-4.4,-106.2,enterlong,exitlong,3370,3378
SSE.ETF.510300,SHORT,201804191120,3790,201804191130,3798.8,1,-8.8,2.8,-8.8,-115,entershort,exitshort,3381,3383
SSE.ETF.510300,LONG,201804191305,3805,201804191335,3802.8,1,-2.2,7,-10,-117.2,enterlong,exitlong,3384,3390
SSE.ETF.510300,SHORT,201804191345,3795.4,201804191355,3802.2,1,-6.8,4.2,-7,-124,entershort,exitshort,3392,3394
SSE.ETF.510300,SHORT,201804191400,3801,201804191415,3801.8,1,-0.8,8.6,-1,-124.8,entershort,exitshort,3395,3398
SSE.ETF.510300,SHORT,201804191420,3797,201804191430,3787.8,1,9.2,10.6,0,-115.6,entershort,exitshort,3399,3401
SSE.ETF.510300,SHORT,201804191435,3785.6,201804191450,3792.2,1,-6.6,3.6,-9.6,-122.2,entershort,exitshort,3402,3405
SSE.ETF.510300,LONG,201804191455,3793.6,201804200940,3780.6,1,-13,5.4,-13.6,-135.2,enterlong,exitlong,3406,3409
SSE.ETF.510300,LONG,201804200945,3784.8,201804200950,3778.8,1,-6,1.8,-9.8,-141.2,enterlong,exitlong,3410,3411
SSE.ETF.510300,LONG,201804200955,3786.4,201804201000,3783.4,1,-3,0.6,-7.2,-144.2,enterlong,exitlong,3412,3413
SSE.ETF.510300,LONG,201804201005,3784.8,201804201010,3781.6,1,-3.2,0,-6,-147.4,enterlong,exitlong,3414,3415
SSE.ETF.510300,LONG,201804201015,3791,201804201020,3793.6,1,2.6,5.8,-3.4,-144.8,enterlong,exitlong,3416,3417
SSE.ETF.510300,LONG,201804201025,3788,201804201035,3783.2,1,-4.8,4.6,-6.6,-149.6,enterlong,exitlong,3418,3420
SSE.ETF.510300,SHORT,201804201040,3777.6,201804201045,3778.2,1,-0.6,0.4,-4.8,-150.2,entershort,exitshort,3421,3422
SSE.ETF.510300,SHORT,201804201050,3773,201804201055,3774.4,1,-1.4,3,-4.8,-151.6,entershort,exitshort,3423,3424
SSE.ETF.510300,SHORT,201804201100,3769,201804201105,3774.8,1,-5.8,0,-13.4,-157.4,entershort,exitshort,3425,3426
SSE.ETF.510300,SHORT,201804201110,3764.8,201804201120,3764.6,1,0.2,6.6,-2.4,-157.2,entershort,exitshort,3427,3429
SSE.ETF.510300,SHORT,201804201125,3766.6,201804201355,3738.6,1,28,41.6,0,-129.2,entershort,exitshort,3430,3442
SSE.ETF.510300,SHORT,201804201425,3731.6,201804201445,3737.2,1,-5.6,7.8,-8.2,-134.8,entershort,exitshort,3448,3452
SSE.ETF.510300,SHORT,201804201450,3730.8,201804201500,3735.8,1,-5,5.4,-4.4,-139.8,entershort,exitshort,3453,3455
SSE.ETF.510300,SHORT,201804230935,3733.8,201804230940,3736.4,1,-2.6,0,-15.4,-142.4,entershort,exitshort,3456,3457
SSE.ETF.510300,LONG,201804230945,3761.4,201804230955,3766,1,4.6,18,-1.2,-137.8,enterlong,exitlong,3458,3460
SSE.ETF.510300,SHORT,201804231005,3750.2,201804231025,3742.4,1,7.8,13.2,-4.4,-130,entershort,exitshort,3462,3466
SSE.ETF.510300,LONG,201804231030,3736,201804231040,3731.8,1,-4.2,6.2,-9,-134.2,enterlong,exitlong,3467,3469
SSE.ETF.510300,LONG,201804231045,3739.2,201804231110,3758.8,1,19.6,27.4,-3.4,-114.6,enterlong,exitlong,3470,3475
SSE.ETF.510300,LONG,201804231115,3762.4,201804231120,3757.8,1,-4.6,2.2,-6.8,-119.2,enterlong,exitlong,3476,3477
SSE.ETF.510300,LONG,201804231125,3746.6,201804231310,3748,1,1.4,4.2,-8.2,-117.8,enterlong,exitlong,3478,3481
SSE.ETF.510300,SHORT,201804231315,3742.6,201804231325,3738,1,4.6,6.2,-0.2,-113.2,entershort,exitshort,3482,3484
SSE.ETF.510300,SHORT,201804231330,3737.2,201804231340,3740.8,1,-3.6,6.2,-4.4,-116.8,entershort,exitshort,3485,3487
SSE.ETF.510300,SHORT,201804231345,3734,201804231350,3733.4,1,0.6,1.8,-5,-116.2,entershort,exitshort,3488,3489
SSE.ETF.510300,SHORT,201804231355,3730.8,201804231410,3725,1,5.8,18.6,0,-110.4,entershort,exitshort,3490,3493
SSE.ETF.510300,SHORT,201804231415,3720.6,201804231420,3725.4,1,-4.8,7.4,-6,-115.2,entershort,exitshort,3494,3495
SSE.ETF.510300,SHORT,201804231425,3723.2,201804231435,3727.4,1,-4.2,10.2,-7,-119.4,entershort,exitshort,3496,3498
SSE.ETF.510300,LONG,201804231440,3739.2,201804231450,3747,1,7.8,13.4,-2.2,-111.6,enterlong,exitlong,3499,3501
SSE.ETF.510300,LONG,201804240940,3784.2,201804241355,3825.4,1,41.2,61.8,-3.8,-70.4,enterlong,exitlong,3505,3538
SSE.ETF.510300,LONG,201804241400,3832.8,201804241405,3828,1,-4.8,0.4,-4.8,-75.2,enterlong,exitlong,3539,3540
SSE.ETF.510300,LONG,201804241410,3827.8,201804241415,3827.2,1,-0.6,1,-3.6,-75.8,enterlong,exitlong,3541,3542
SSE.ETF.510300,LONG,201804241420,3832.2,201804241435,3833.8,1,1.6,10.4,-0.2,-74.2,enterlong,exitlong,3543,3546
SSE.ETF.510300,SHORT,201804241440,3823.4,201804241445,3825.4,1,-2,1.8,-4.2,-76.2,entershort,exitshort,3547,3548
SSE.ETF.510300,SHORT,201804241450,3825.4,201804241455,3830.2,1,-4.8,0.6,-4.6,-81,entershort,exitshort,3549,3550
SSE.ETF.510300,LONG,201804241500,3832.8,201804250950,3822,1,-10.8,5.2,-14.6,-91.8,enterlong,exitlong,3551,3555
SSE.ETF.510300,LONG,201804250955,3822.6,201804251000,3816.6,1,-6,1,-6.4,-97.8,enterlong,exitlong,3556,3557
SSE.ETF.510300,LONG,201804251005,3815,201804251010,3813,1,-2,1.4,-8.6,-99.8,enterlong,exitlong,3558,3559
SSE.ETF.510300,LONG,201804251015,3814.8,201804251045,3822.8,1,8,14.4,-2.8,-91.8,enterlong,exitlong,3560,3566
SSE.ETF.510300,SHORT,201804251050,3819.4,201804251100,3819.8,1,-0.4,4.4,-2.2,-92.2,entershort,exitshort,3567,3569
SSE.ETF.510300,SHORT,201804251105,3814.4,201804251110,3820,1,-5.6,1.8,-7,-97.8,entershort,exitshort,3570,3571
SSE.ETF.510300,LONG,201804251115,3820.2,201804251120,3821.2,1,1,2.8,-5.2,-96.8,enterlong,exitlong,3572,3573
SSE.ETF.510300,SHORT,201804251125,3817.6,201804251130,3820.2,1,-2.6,0.4,-7,-99.4,entershort,exitshort,3574,3575
SSE.ETF.510300,LONG,201804251305,3826.6,201804251310,3824,1,-2.6,2.2,-3.6,-102,enterlong,exitlong,3576,3577
SSE.ETF.510300,SHORT,201804251315,3823.4,201804251325,3826.8,1,-3.4,2.8,-6.2,-105.4,entershort,exitshort,3578,3580
SSE.ETF.510300,LONG,201804251330,3827.8,201804251335,3823,1,-4.8,0.6,-6.6,-110.2,enterlong,exitlong,3581,3582
SSE.ETF.510300,LONG,201804251340,3824.6,201804251345,3819.8,1,-4.8,1.6,-6,-115,enterlong,exitlong,3583,3584
SSE.ETF.510300,SHORT,201804251350,3816,201804251355,3816.2,1,-0.2,2.6,-2.8,-115.2,entershort,exitshort,3585,3586
SSE.ETF.510300,SHORT,201804251405,3813.6,201804251410,3812.2,1,1.4,3.4,-2,-113.8,entershort,exitshort,3588,3589
SSE.ETF.510300,LONG,201804251415,3821.8,201804251420,3816.4,1,-5.4,0.4,-6.6,-119.2,enterlong,exitlong,3590,3591
SSE.ETF.510300,SHORT,201804251425,3814.8,201804251430,3821,1,-6.2,0.2,-7,-125.4,entershort,exitshort,3592,3593
SSE.ETF.510300,LONG,201804251435,3817.4,201804251440,3813.8,1,-3.6,1.2,-3.4,-129,enterlong,exitlong,3594,3595
SSE.ETF.510300,LONG,201804251445,3816,201804251450,3812.8,1,-3.2,1.6,-4,-132.2,enterlong,exitlong,3596,3597
SSE.ETF.510300,LONG,201804251455,3814.2,201804260935,3821,1,6.8,5,0,-125.4,enterlong,exitlong,3598,3600
SSE.ETF.510300,LONG,201804260940,3809.6,201804260945,3798.8,1,-10.8,0,-18,-136.2,enterlong,exitlong,3601,3602
SSE.ETF.510300,SHORT,201804260950,3786.6,201804261000,3781,1,5.6,13.2,-1,-130.6,entershort,exitshort,3603,3605
SSE.ETF.510300,SHORT,201804261005,3772.4,201804261010,3779,1,-6.6,4.6,-14.2,-137.2,entershort,exitshort,3606,3607
SSE.ETF.510300,SHORT,201804261015,3777,201804261025,3769.4,1,7.6,8.8,-4.8,-129.6,entershort,exitshort,3608,3610
SSE.ETF.510300,LONG,201804261030,3774.4,201804261035,3768.6,1,-5.8,0,-7,-135.4,enterlong,exitlong,3611,3612
SSE.ETF.510300,SHORT,201804261040,3759.4,201804261350,3758.4,1,1,15.4,-7.4,-134.4,entershort,exitshort,3613,3633
SSE.ETF.510300,SHORT,201804261355,3753,201804261425,3744.2,1,8.8,18.2,-2.4,-125.6,entershort,exitshort,3634,3640
SSE.ETF.510300,SHORT,201804261430,3740.2,201804261445,3736.2,1,4,12.2,-2.8,-121.6,entershort,exitshort,3641,3644
SSE.ETF.510300,SHORT,201804261450,3731.8,201804261455,3732.4,1,-0.6,1,-7.2,-122.2,entershort,exitshort,3645,3646
SSE.ETF.510300,LONG,201804270935,3755,201804270940,3750.2,1,-4.8,4.6,-7.8,-127,enterlong,exitlong,3648,3649
SSE.ETF.510300,LONG,201804270945,3748.4,201804270950,3752.2,1,3.8,4.4,-4.8,-123.2,enterlong,exitlong,3650,3651
SSE.ETF.510300,LONG,201804270955,3741,201804271000,3730.4,1,-10.6,5,-11.6,-133.8,enterlong,exitlong,3652,3653
SSE.ETF.510300,LONG,201804271005,3726.6,201804271010,3725,1,-1.6,2.2,-4.4,-135.4,enterlong,exitlong,3654,3655
SSE.ETF.510300,LONG,201804271015,3736.6,201804271040,3751.8,1,15.2,22.8,-2.4,-120.2,enterlong,exitlong,3656,3661
SSE.ETF.510300,SHORT,201804271045,3749.6,201804271050,3747.4,1,2.2,4.4,-5,-118,entershort,exitshort,3662,3663
SSE.ETF.510300,LONG,201804271055,3747.8,201804271100,3736.6,1,-11.2,0.2,-11.6,-129.2,enterlong,exitlong,3664,3665
SSE.ETF.510300,LONG,201804271105,3734.2,201804271115,3728,1,-6.2,7.4,-6.6,-135.4,enterlong,exitlong,3666,3668
SSE.ETF.510300,SHORT,201804271120,3724.4,201804271125,3718.8,1,5.6,5.4,-7.4,-129.8,entershort,exitshort,3669,3670
SSE.ETF.510300,LONG,201804271130,3717,201804271305,3705,1,-12,1.6,-12,-141.8,enterlong,exitlong,3671,3672
SSE.ETF.510300,LONG,201804271315,3717,201804271325,3715,1,-2,4.8,-8.6,-143.8,enterlong,exitlong,3674,3676
SSE.ETF.510300,LONG,201804271330,3720.4,201804271415,3748.8,1,28.4,38.4,-4.2,-115.4,enterlong,exitlong,3677,3686
SSE.ETF.510300,SHORT,201804271425,3747,201804271440,3754.8,1,-7.8,6.6,-7.8,-123.2,entershort,exitshort,3688,3691
SSE.ETF.510300,SHORT,201804271445,3748.8,201805020940,3751.8,1,-3,5.8,-24.8,-126.2,entershort,exitshort,3692,3697
SSE.ETF.510300,LONG,201805020945,3770.2,201805021005,3766,1,-4.2,15,-6,-130.4,enterlong,exitlong,3698,3702
SSE.ETF.510300,SHORT,201805021020,3757.8,201805021030,3756.4,1,1.4,6.2,-3.4,-129,entershort,exitshort,3705,3707
SSE.ETF.510300,SHORT,201805021040,3757.8,201805021105,3749,1,8.8,17.4,-3.2,-120.2,entershort,exitshort,3709,3714
SSE.ETF.510300,SHORT,201805021115,3743.2,201805021120,3744,1,-0.8,1,-5.6,-121,entershort,exitshort,3716,3717
SSE.ETF.510300,SHORT,201805021125,3745.4,201805021330,3745.2,1,0.2,14.4,-4.2,-120.8,entershort,exitshort,3718,3725
SSE.ETF.510300,SHORT,201805021345,3736.4,201805021355,3747.2,1,-10.8,2.2,-10.8,-131.6,entershort,exitshort,3728,3730
SSE.ETF.510300,SHORT,201805021400,3744,201805021425,3737,1,7,13.2,-1.2,-124.6,entershort,exitshort,3731,3736
SSE.ETF.510300,SHORT,201805021430,3734.2,201805021435,3738.8,1,-4.6,0,-10.2,-129.2,entershort,exitshort,3737,3738
SSE.ETF.510300,LONG,201805021440,3745.8,201805030940,3749.2,1,3.4,15.2,-6.4,-125.8,enterlong,exitlong,3739,3745
SSE.ETF.510300,LONG,201805030945,3761.2,201805030950,3738,1,-23.2,1,-23.2,-149,enterlong,exitlong,3746,3747
SSE.ETF.510300,SHORT,201805030955,3732.2,201805031000,3737.2,1,-5,4,-7.8,-154,entershort,exitshort,3748,3749
SSE.ETF.510300,LONG,201805031005,3746.4,201805031010,3737.6,1,-8.8,0.2,-9.6,-162.8,enterlong,exitlong,3750,3751
SSE.ETF.510300,LONG,201805031015,3739.6,201805031025,3737,1,-2.6,4.2,-6.2,-165.4,enterlong,exitlong,3752,3754
SSE.ETF.510300,LONG,201805031030,3737.4,201805031035,3733.6,1,-3.8,0.8,-4.8,-169.2,enterlong,exitlong,3755,3756
SSE.ETF.510300,LONG,201805031040,3734.4,201805031045,3733,1,-1.4,1.2,-6.2,-170.6,enterlong,exitlong,3757,3758
SSE.ETF.510300,SHORT,201805031050,3725.2,201805031055,3725.6,1,-0.4,0.6,-4.4,-171,entershort,exitshort,3759,3760
SSE.ETF.510300,LONG,201805031100,3738.6,201805031115,3736.6,1,-2,5.6,-4.6,-173,enterlong,exitlong,3761,3764
SSE.ETF.510300,SHORT,201805031120,3733.2,201805031125,3749.2,1,-16,0.2,-15.8,-189,entershort,exitshort,3765,3766
SSE.ETF.510300,LONG,201805031130,3750.6,201805031310,3749,1,-1.6,8.2,-1,-190.6,enterlong,exitlong,3767,3769
SSE.ETF.510300,LONG,201805031325,3753.6,201805031350,3766.8,1,13.2,19.6,-0.8,-177.4,enterlong,exitlong,3772,3777
SSE.ETF.510300,LONG,201805031355,3770.2,201805031440,3782.8,1,12.6,32.8,-1.2,-164.8,enterlong,exitlong,3778,3787
SSE.ETF.510300,LONG,201805040945,3792,201805040955,3789,1,-3,5,-4.4,-167.8,enterlong,exitlong,3794,3796
SSE.ETF.510300,SHORT,201805041010,3778.6,201805041020,3779.6,1,-1,4.4,-3.4,-168.8,entershort,exitshort,3799,3801
SSE.ETF.510300,LONG,201805041030,3791.4,201805041035,3785.2,1,-6.2,0,-6.6,-175,enterlong,exitlong,3803,3804
SSE.ETF.510300,SHORT,201805041040,3787,201805041115,3776.4,1,10.6,19.6,0,-164.4,entershort,exitshort,3805,3812
SSE.ETF.510300,SHORT,201805041120,3773,201805041125,3777.2,1,-4.2,1,-8.6,-168.6,entershort,exitshort,3813,3814
SSE.ETF.510300,LONG,201805041305,3783.2,201805041310,3777.8,1,-5.4,1,-5.4,-174,enterlong,exitlong,3816,3817
SSE.ETF.510300,SHORT,201805041320,3774.4,201805041325,3776.4,1,-2,0.4,-4.2,-176,entershort,exitshort,3819,3820
SSE.ETF.510300,SHORT,201805041330,3776,201805041335,3778.8,1,-2.8,0,-6.4,-178.8,entershort,exitshort,3821,3822
SSE.ETF.510300,SHORT,201805041340,3775.4,201805041345,3780.4,1,-5,0,-7.6,-183.8,entershort,exitshort,3823,3824
SSE.ETF.510300,LONG,201805041350,3788.4,201805041355,3785,1,-3.4,4,-4.4,-187.2,enterlong,exitlong,3825,3826
SSE.ETF.510300,SHORT,201805041400,3780.2,201805041410,3775.2,1,5,7.2,-0.6,-182.2,entershort,exitshort,3827,3829
SSE.ETF.510300,LONG,201805041415,3774,201805041420,3770.6,1,-3.4,1.2,-4,-185.6,enterlong,exitlong,3830,3831
SSE.ETF.510300,SHORT,201805041425,3768,201805041430,3768.2,1,-0.2,1.4,-6,-185.8,entershort,exitshort,3832,3833
SSE.ETF.510300,LONG,201805041435,3765.2,201805041440,3760.6,1,-4.6,0.6,-9,-190.4,enterlong,exitlong,3834,3835
SSE.ETF.510300,LONG,201805041445,3766.4,201805041450,3764.2,1,-2.2,1.4,-3.2,-192.6,enterlong,exitlong,3836,3837
SSE.ETF.510300,LONG,201805041455,3769.2,201805041500,3766.2,1,-3,0.8,-5.4,-195.6,enterlong,exitlong,3838,3839
SSE.ETF.510300,SHORT,201805070935,3787.8,201805070950,3780.4,1,7.4,24.2,0,-188.2,entershort,exitshort,3840,3843
SSE.ETF.510300,LONG,201805070955,3771.4,201805071000,3770,1,-1.4,0.2,-7.6,-189.6,enterlong,exitlong,3844,3845
SSE.ETF.510300,LONG,201805071005,3774,201805071040,3794.4,1,20.4,34,-1.8,-169.2,enterlong,exitlong,3846,3853
SSE.ETF.510300,LONG,201805071050,3800,201805071320,3821,1,21,30,-0.6,-148.2,enterlong,exitlong,3855,3867
